Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Flemington,34 Illawarra Rd,3,h,,S,Nelson,03/09/2016,4.4,3031,3,1,2,255,117,1930,Melbourne City Council,-37.7847,144.9247,Northern Metropolitan,3593
Flemington,3/39 Dover St,2,u,365000,PI,Rendina,3/12/2016,4.4,3031,2,1,1,0,60,1970,Melbourne City Council,-37.7833,144.9255,Northern Metropolitan,3593
Flemington,25/2 Newmarket Wy,2,t,553000,S,Jellis,3/12/2016,4.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,15/17 Ascot Vale Rd,1,u,380000,SP,Biggin,04/03/2017,4.4,3031,1,1,1,2077,,,Melbourne City Council,-37.7852,144.9216,Northern Metropolitan,3593
Flemington,8/39 Dover St,2,u,425000,SP,Hodges,04/03/2017,4.4,3031,2,1,1,0,63,1970,Melbourne City Council,-37.7833,144.9255,Northern Metropolitan,3593
Flemington,1/142 Shields St,1,u,280000,VB,Nelson,04/03/2017,4.4,3031,1,1,1,0,,1970,Melbourne City Council,-37.7839,144.9347,Northern Metropolitan,3593
Flemington,37 Bryant St,2,h,,SP,Nelson,7/11/2016,4.4,3031,2,1,0,168,78,1920,Melbourne City Council,-37.7838,144.9333,Northern Metropolitan,3593
Flemington,11/2 Newmarket Wy,2,u,370000,S,Brad,7/11/2016,4.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,10 Crown St,3,h,870000,S,Brad,8/10/2016,4.4,3031,3,2,0,167,,,Melbourne City Council,-37.7869,144.9228,Northern Metropolitan,3593
Flemington,1/15 Dartford St,2,u,391000,S,Nelson,8/10/2016,4.4,3031,2,1,1,0,59,1970,Melbourne City Council,-37.7825,144.9239,Northern Metropolitan,3593
Flemington,1/116 Edinburgh St,2,h,715000,SP,Nelson,8/10/2016,4.4,3031,2,1,1,0,,1980,Melbourne City Council,-37.7852,144.9223,Northern Metropolitan,3593
Flemington,11 Finsbury St,3,h,1130000,S,Nelson,8/10/2016,4.4,3031,3,1,0,294,140,1900,Melbourne City Council,-37.7856,144.9292,Northern Metropolitan,3593
Flemington,43 Finsbury St,3,h,1110000,PI,Nelson,8/10/2016,4.4,3031,3,1,1,272,131,1885,Melbourne City Council,-37.7857,144.931,Northern Metropolitan,3593
Flemington,40 Coronet St,2,h,950000,SP,Nelson,10/09/2016,4.4,3031,2,1,1,193,,,Melbourne City Council,-37.7861,144.9238,Northern Metropolitan,3593
Flemington,107 Shields St,2,h,918000,S,Nelson,10/09/2016,4.4,3031,2,1,0,136,78,1900,Melbourne City Council,-37.7839,144.9343,Northern Metropolitan,3593
Flemington,59 Victoria St,2,h,730000,SP,Nelson,10/09/2016,4.4,3031,2,1,1,140,98,1890,Melbourne City Council,-37.7867,144.9342,Northern Metropolitan,3593
Flemington,6/47 Railway Pl W,2,u,360000,PI,Nelson,10/12/2016,4.4,3031,2,1,1,0,,,Melbourne City Council,-37.7826,144.9273,Northern Metropolitan,3593
Flemington,21 Wisewould St,2,h,855000,SP,Nelson,10/12/2016,4.4,3031,2,1,0,225,85,1930,Melbourne City Council,-37.7849,144.9197,Northern Metropolitan,3593
Flemington,4/64 Dover St,2,u,,SP,Nelson,11/02/2017,4.4,3031,2,1,1,0,60,1970,Melbourne City Council,-37.7829,144.9247,Northern Metropolitan,3593
Flemington,1/146 Ascot Vale Rd,2,t,650000,SP,hockingstuart,12/11/2016,4.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,4 Illawarra Rd,2,h,860000,S,Nelson,12/11/2016,4.4,3031,2,1,0,202,,,Melbourne City Council,-37.7849,144.9257,Northern Metropolitan,3593
Flemington,43 Illawarra Rd,2,t,,S,Brad,12/11/2016,4.4,3031,2,1,1,142,94,1990,Melbourne City Council,-37.785,144.9245,Northern Metropolitan,3593
Flemington,58/2 Newmarket Wy,1,u,350000,PI,Nelson,12/11/2016,4.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,61 Canterbury St,3,h,1012000,S,Australian,13/08/2016,4.4,3031,3,1,1,212,102,1930,Melbourne City Council,-37.7818,144.9247,Northern Metropolitan,3593
Flemington,15 Clarence St,3,h,885000,S,Nelson,13/08/2016,4.4,3031,3,1,0,162,,,Melbourne City Council,-37.7869,144.9253,Northern Metropolitan,3593
Flemington,90 Edinburgh St,3,h,1315000,S,Nelson,13/08/2016,4.4,3031,2,1,1,313,20,,Melbourne City Council,-37.7853,144.9235,Northern Metropolitan,3593
Flemington,111 Wellington St,4,h,1700000,SP,Nelson,14/05/2016,4.4,3031,4,1,1,616,,,Melbourne City Council,-37.7837,144.9319,Northern Metropolitan,3593
Flemington,1/4 Chatham St,3,h,1205000,S,Rendina,15/10/2016,4.4,3031,3,2,2,0,,,Melbourne City Council,-37.7826,144.9261,Northern Metropolitan,3593
Flemington,3/39 Dover St,2,u,395000,PI,Rendina,15/10/2016,4.4,3031,2,1,1,0,60,1970,Melbourne City Council,-37.7833,144.9255,Northern Metropolitan,3593
Flemington,3/121 Wellington St,2,u,476000,S,Alexkarbon,15/10/2016,4.4,3031,2,1,1,0,,,Melbourne City Council,-37.783,144.932,Northern Metropolitan,3593
Flemington,7/30 Bryant St,1,h,250000,VB,Nelson,16/04/2016,4.4,3031,1,1,1,0,,,Melbourne City Council,-37.7854,144.9326,Northern Metropolitan,3593
Flemington,250 Pinoak Cr,3,h,815000,S,Nelson,16/04/2016,4.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,12/132 Princes St,2,u,556000,S,Woodards,16/07/2016,4.4,3031,2,2,1,0,79,2009,Melbourne City Council,-37.784,144.9356,Northern Metropolitan,3593
Flemington,12 John St,2,h,845000,S,Nelson,18/03/2017,4.4,3031,2,1,1,0,,1910,Melbourne City Council,-37.7838,144.9273,Northern Metropolitan,3593
Flemington,5/60 Farnham St,1,u,345000,SP,Nelson,18/06/2016,4.4,3031,1,1,1,0,46,1970,Melbourne City Council,-37.7826,144.9311,Northern Metropolitan,3593
Flemington,29 Finsbury St,3,h,1100000,VB,Nelson,18/06/2016,4.4,3031,3,2,0,179,150,1900,Melbourne City Council,-37.7857,144.9305,Northern Metropolitan,3593
Flemington,114 Shields St,2,h,957000,SP,Nelson,22/05/2016,4.4,3031,2,1,0,165,,,Melbourne City Council,-37.7847,144.9341,Northern Metropolitan,3593
Flemington,20 Glance St,3,h,991000,S,Rendina,23/04/2016,4.4,3031,3,1,4,402,,1915,Melbourne City Council,-37.7867,144.9249,Northern Metropolitan,3593
Flemington,65 Victoria St,3,h,850000,VB,Jellis,24/09/2016,4.4,3031,4,2,0,162,,1905,Melbourne City Council,-37.7866,144.9343,Northern Metropolitan,3593
Flemington,8/300 Racecourse Rd,1,u,395000,SP,Nelson,25/02/2017,4.4,3031,1,1,1,818,50,1880,Melbourne City Council,-37.788,144.9306,Northern Metropolitan,3593
Flemington,130/200 Smithfield Rd,2,u,452000,S,Brad,25/02/2017,4.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,5/69 Edinburgh St,2,u,350000,VB,Jellis,26/07/2016,4.4,3031,2,1,1,0,,1970,Melbourne City Council,-37.7857,144.9244,Northern Metropolitan,3593
Flemington,4 Farnham St,3,h,1115000,S,Nelson,27/11/2016,4.4,3031,3,1,1,244,84,1940,Melbourne City Council,-37.7823,144.9278,Northern Metropolitan,3593
Flemington,5/121 Wellington St,2,u,420500,S,Jellis,28/05/2016,4.4,3031,2,1,1,0,52,1970,Melbourne City Council,-37.783,144.932,Northern Metropolitan,3593
Flemington,2 Dalgleish St,3,h,,S,Nelson,28/08/2016,4.4,3031,2,1,1,172,109,1900,Melbourne City Council,-37.7817,144.928,Northern Metropolitan,3593
Flemington,1/92 Farnham St,3,h,,S,Nelson,28/08/2016,4.4,3031,3,1,1,0,,,Melbourne City Council,-37.7826,144.9314,Northern Metropolitan,3593
Kensington,4 Coopers La,3,h,785000,S,Nelson,03/09/2016,4.2,3031,2,1,1,258,64,,Melbourne City Council,-37.7906,144.924,Northern Metropolitan,5263
Kensington,65 Gatehouse Dr,3,h,852000,S,Nelson,03/09/2016,4.2,3031,3,1,1,166,138,2000,Melbourne City Council,-37.7929,144.9197,Northern Metropolitan,5263
Kensington,35 Henry St,3,h,1037000,S,Rendina,03/09/2016,4.2,3031,3,1,1,188,106,1910,Melbourne City Council,-37.7953,144.9275,Northern Metropolitan,5263
Kensington,8 Bent St,2,h,775000,S,Jellis,3/12/2016,4.2,3031,2,1,0,150,,,Melbourne City Council,-37.7963,144.935,Northern Metropolitan,5263
Kensington,14 Hardiman St,3,h,1470000,S,Nelson,04/03/2017,4.2,3031,3,1,1,199,121,1910,Melbourne City Council,-37.7957,144.932,Northern Metropolitan,5263
Kensington,607/255 Racecourse Rd,2,u,630000,S,Nelson,04/03/2017,4.2,3031,2,2,1,0,,,Melbourne City Council,-37.7886,144.9328,Northern Metropolitan,5263
Kensington,5 Rigby La,3,t,845000,S,Nelson,04/03/2017,4.2,3031,3,2,1,132,105,,Melbourne City Council,-37.7907,144.9247,Northern Metropolitan,5263
Kensington,403/72 Altona St,2,u,492500,S,Pagan,04/06/2016,4.2,3031,2,1,1,0,81,2008,Melbourne City Council,-37.7974,144.9261,Northern Metropolitan,5263
Kensington,2/65 Bayswater Rd,2,u,420000,VB,Alexkarbon,04/06/2016,4.2,3031,2,1,1,0,55,1970,Melbourne City Council,-37.794,144.923,Northern Metropolitan,5263
Kensington,1 Scarborough Pl,2,t,650000,S,Nelson,04/06/2016,4.2,3031,2,1,1,79,,,Melbourne City Council,-37.7914,144.9344,Northern Metropolitan,5263
Kensington,1/162 Stockmans Wy,3,t,620000,S,Rendina,04/06/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,56 Tennyson St,3,h,1050000,S,Edward,04/06/2016,4.2,3031,3,1,1,274,,1900,Melbourne City Council,-37.7984,144.929,Northern Metropolitan,5263
Kensington,61 Bangalore St,3,h,1291000,SP,Edward,06/08/2016,4.2,3031,3,1,1,416,,,Melbourne City Council,-37.7946,144.924,Northern Metropolitan,5263
Kensington,1/16 Mawbey St,2,u,420000,SP,Nelson,06/08/2016,4.2,3031,2,1,1,0,80,2002,Melbourne City Council,-37.7899,144.9231,Northern Metropolitan,5263
Kensington,2 Rourke La,2,t,750000,S,Edward,06/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,106/80 Speakmen St,1,u,312000,SP,Edward,06/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,47 Barnett St,3,h,961000,S,Jellis,07/05/2016,4.2,3031,3,1,1,235,,,Melbourne City Council,-37.7925,144.9323,Northern Metropolitan,5263
Kensington,72 Bayswater Rd,3,h,1271000,S,Edward,07/05/2016,4.2,3031,3,1,1,284,113,1900,Melbourne City Council,-37.7938,144.9228,Northern Metropolitan,5263
Kensington,67 Collett St,3,h,1010000,PI,Edward,07/05/2016,4.2,3031,3,1,0,234,104,1900,Melbourne City Council,-37.7923,144.9332,Northern Metropolitan,5263
Kensington,4/130 Kensington Rd,2,t,750000,S,Rendina,07/05/2016,4.2,3031,2,1,1,325,112,2002,Melbourne City Council,-37.7976,144.9213,Northern Metropolitan,5263
Kensington,15 Ormond St,4,h,1675000,S,Rendina,07/05/2016,4.2,3031,4,2,2,279,,,Melbourne City Council,-37.797,144.9303,Northern Metropolitan,5263
Kensington,103/70 Speakmen St,2,u,450000,S,Rendina,07/05/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,1 Watsons Wk,3,t,798000,S,Rendina,07/05/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,10 Altona St,2,h,905000,S,Edward,8/10/2016,4.2,3031,2,2,1,138,126,1999,Melbourne City Council,-37.799,144.9276,Northern Metropolitan,5263
Kensington,68 Bayswater Rd,3,h,,S,Nelson,8/10/2016,4.2,3031,3,1,2,598,,,Melbourne City Council,-37.7937,144.923,Northern Metropolitan,5263
Kensington,70 Hardiman St,2,h,960000,S,Nelson,8/10/2016,4.2,3031,2,1,1,174,72,1900,Melbourne City Council,-37.7959,144.9343,Northern Metropolitan,5263
Kensington,94 McConnell St,2,h,1031000,SP,Woodards,8/10/2016,4.2,3031,2,1,1,163,99,1900,Melbourne City Council,-37.7929,144.9287,Northern Metropolitan,5263
Kensington,59 The Crescent,3,t,918000,SP,Nelson,8/10/2016,4.2,3031,3,2,1,788,,1998,Melbourne City Council,-37.7938,144.9186,Northern Metropolitan,5263
Kensington,13 Youlden St,3,h,870000,S,Greg,8/10/2016,4.2,3031,3,1,1,211,95,1992,Melbourne City Council,-37.7891,144.926,Northern Metropolitan,5263
Kensington,41 Barnett St,3,h,1165000,S,Nelson,10/09/2016,4.2,3031,3,1,0,239,135,1910,Melbourne City Council,-37.7923,144.9324,Northern Metropolitan,5263
Kensington,11 Nottingham St,5,h,1710000,PI,Nelson,10/09/2016,4.2,3031,5,2,2,566,270,1890,Melbourne City Council,-37.7893,144.933,Northern Metropolitan,5263
Kensington,55 Westbourne Rd,3,h,,SN,Edward,10/09/2016,4.2,3031,2,2,2,348,146,1920,Melbourne City Council,-37.7933,144.9221,Northern Metropolitan,5263
Kensington,107/88 Altona St,1,u,360000,VB,Dingle,10/12/2016,4.2,3031,1,1,1,4267,,,Melbourne City Council,-37.7966,144.9254,Northern Metropolitan,5263
Kensington,39 Henry St,3,h,1455000,S,Jellis,10/12/2016,4.2,3031,3,1,0,275,120,1900,Melbourne City Council,-37.7954,144.9274,Northern Metropolitan,5263
Kensington,114/71 Henry St,1,u,365000,VB,Edward,10/12/2016,4.2,3031,1,1,1,0,47,2012,Melbourne City Council,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,28/18 Mawbey St,3,u,551000,S,Woodards,10/12/2016,4.2,3031,3,1,1,4440,,,Melbourne City Council,-37.7898,144.9233,Northern Metropolitan,5263
Kensington,118/80 Ormond St,2,u,442000,S,Nelson,10/12/2016,4.2,3031,2,2,1,3448,71,2010,Melbourne City Council,-37.7976,144.9285,Northern Metropolitan,5263
Kensington,51 Rankins Rd,2,h,765000,S,Nardella,10/12/2016,4.2,3031,2,1,2,158,76,1965,Melbourne City Council,-37.7902,144.9319,Northern Metropolitan,5263
Kensington,14/162 Stockmans Wy,2,t,,SN,Alexkarbon,10/12/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,407/72 Altona St,2,u,515000,SP,Pagan,11/02/2017,4.2,3031,2,1,1,3957,81,2010,Melbourne City Council,-37.7974,144.9261,Northern Metropolitan,5263
Kensington,206 Stockmans Wy,2,t,781000,S,Edward,11/02/2017,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,17/29 Bendall St,3,u,570000,VB,Hodges,11/03/2017,4.2,3031,3,1,2,0,,1990,Melbourne City Council,-37.7897,144.9239,Northern Metropolitan,5263
Kensington,119/71 Henry St,1,u,370000,VB,Edward,12/06/2016,4.2,3031,1,1,1,0,50,2012,Melbourne City Council,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,21 Bayswater Rd,2,h,1005000,S,Brad,12/11/2016,4.2,3031,2,1,0,274,,,Melbourne City Council,-37.7931,144.9247,Northern Metropolitan,5263
Kensington,233 Stockmans Wy,4,h,985000,SP,Rendina,12/11/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,109 Rankins Rd,2,h,1234500,SP,Nelson,13/08/2016,4.2,3031,2,2,2,169,127,2008,Melbourne City Council,-37.7922,144.9316,Northern Metropolitan,5263
Kensington,11/33 Rankins Rd,2,u,666000,S,Nelson,13/08/2016,4.2,3031,2,1,2,1111,92,1998,Melbourne City Council,-37.7896,144.9321,Northern Metropolitan,5263
Kensington,413/60 Speakmen St,2,u,,PI,Edward,13/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,105 Stockmans Wy,2,h,785000,S,Nelson,13/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,6/1 The Lairidge,2,u,564000,S,Jellis,13/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,32 Epsom Rd,2,h,825000,S,Rendina,14/05/2016,4.2,3031,2,1,1,211,88,1915,Melbourne City Council,-37.7925,144.9264,Northern Metropolitan,5263
Kensington,33 Rourke La,2,t,770000,S,Rendina,14/05/2016,4.2,3031,2,2,1,0,,,Melbourne City Council,-37.7937,144.9169,Northern Metropolitan,5263
Kensington,802/70 Speakmen St,2,u,,W,Pagan,14/05/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,12 Hardiman St,3,h,1135000,S,Rendina,15/10/2016,4.2,3031,3,1,0,0,,,Melbourne City Council,-37.7957,144.932,Northern Metropolitan,5263
Kensington,36 The Crescent,4,h,975000,S,Nelson,15/10/2016,4.2,3031,4,3,1,0,,,Melbourne City Council,-37.7941,144.919,Northern Metropolitan,5263
Kensington,14 Altona St,2,t,812000,SP,Rendina,16/04/2016,4.2,3031,2,1,0,132,79,1887,Melbourne City Council,-37.7989,144.9275,Northern Metropolitan,5263
Kensington,11 Nottingham St,5,h,1900000,VB,Nelson,16/04/2016,4.2,3031,5,2,2,566,270,1890,Melbourne City Council,-37.7893,144.933,Northern Metropolitan,5263
Kensington,2 Peppercorn Wk,1,t,542000,S,Nelson,17/09/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,13/26 Barnett St,1,u,445000,S,Jellis,18/03/2017,4.2,3031,1,1,0,0,67,1997,Melbourne City Council,-37.7913,144.9323,Northern Metropolitan,5263
Kensington,38 Rourke La,2,h,732000,SP,Nelson,18/06/2016,4.2,3031,3,2,1,94,130,2002,Melbourne City Council,-37.7934,144.9166,Northern Metropolitan,5263
Kensington,33 Barnett St,3,h,1260000,S,Nelson,19/11/2016,4.2,3031,3,2,2,250,147,1900,Melbourne City Council,-37.792,144.9324,Northern Metropolitan,5263
Kensington,51 Gatehouse Dr,3,h,1000000,SP,Nelson,19/11/2016,4.2,3031,3,2,2,211,132,1997,Melbourne City Council,-37.7926,144.9197,Northern Metropolitan,5263
Kensington,26 Hopetoun St,2,h,1155000,SP,Edward,19/11/2016,4.2,3031,2,1,1,197,101,1890,Melbourne City Council,-37.7918,144.9264,Northern Metropolitan,5263
Kensington,25 Rogan La,2,t,700000,S,Village,19/11/2016,4.2,3031,2,1,3,62,,1997,Melbourne City Council,-37.7917,144.9231,Northern Metropolitan,5263
Kensington,57 Eastwood St,3,h,813500,SP,Nelson,22/05/2016,4.2,3031,3,1,1,165,,,Melbourne City Council,-37.7907,144.9303,Northern Metropolitan,5263
Kensington,7/51 Epsom Rd,2,u,526000,S,Nelson,22/08/2016,4.2,3031,2,0,0,0,,,Melbourne City Council,-37.7919,144.9253,Northern Metropolitan,5263
Kensington,148b Kensington Rd,3,t,790000,SP,Edward,22/08/2016,4.2,3031,3,2,2,1181,136,2003,Melbourne City Council,-37.7982,144.9202,Northern Metropolitan,5263
Kensington,42 McCracken St,4,h,1365000,S,Edward,22/08/2016,4.2,3031,4,2,1,242,,,Melbourne City Council,-37.7913,144.9275,Northern Metropolitan,5263
Kensington,66 Parsons St,2,t,700000,VB,Nelson,22/08/2016,4.2,3031,2,2,1,324,97,2009,Melbourne City Council,-37.7903,144.9345,Northern Metropolitan,5263
Kensington,8/33 Rankins Rd,1,u,370000,PI,Nelson,22/08/2016,4.2,3031,1,1,2,0,,,Melbourne City Council,-37.7896,144.9321,Northern Metropolitan,5263
Kensington,49 Robertson St,3,h,1230000,S,Nelson,22/08/2016,4.2,3031,3,1,1,312,109,1915,Melbourne City Council,-37.793,144.934,Northern Metropolitan,5263
Kensington,106/80 Speakmen St,1,u,312000,SP,Edward,22/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,33 Stockmans Wy,4,h,1370000,S,Rendina,22/08/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,208/465 MacAulay Rd,2,u,460000,SP,Rendina,23/04/2016,4.2,3031,2,1,1,0,84,2010,Melbourne City Council,-37.7948,144.9314,Northern Metropolitan,5263
Kensington,1/16 Mawbey St,2,u,395000,PI,Nelson,23/04/2016,4.2,3031,2,1,1,0,80,2002,Melbourne City Council,-37.7899,144.9231,Northern Metropolitan,5263
Kensington,28 Pridham St,5,h,1001000,S,Rendina,24/09/2016,4.2,3031,3,1,0,301,,,Melbourne City Council,-37.7896,144.9307,Northern Metropolitan,5263
Kensington,123 Rankins Rd,2,h,850000,SP,Nelson,24/09/2016,4.2,3031,2,1,1,169,90,1900,Melbourne City Council,-37.7925,144.9315,Northern Metropolitan,5263
Kensington,103/60 Speakmen St,1,u,310000,PI,Edward,24/09/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,111/80 Speakmen St,1,u,310000,VB,Edward,24/09/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,15 Cakebread Mw,2,t,730000,S,Nelson,25/02/2017,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,37 Cakebread Mw,4,h,1200000,S,Nelson,25/02/2017,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,55 Epsom Rd,3,h,1335000,S,Rendina,25/02/2017,4.2,3031,3,1,3,459,,,Melbourne City Council,-37.7917,144.9251,Northern Metropolitan,5263
Kensington,51 Lambeth St,4,h,,S,Nelson,25/02/2017,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,5 Rogan La,2,h,868000,S,Nelson,25/02/2017,4.2,3031,2,1,1,97,103,2000,Melbourne City Council,-37.7921,144.9234,Northern Metropolitan,5263
Kensington,25 Chelmsford St,2,h,960000,S,Brad,26/07/2016,4.2,3031,2,1,0,179,,1900,Melbourne City Council,-37.7963,144.9327,Northern Metropolitan,5263
Kensington,1/5 Wight St,2,t,773000,S,Rendina,26/07/2016,4.2,3031,2,1,1,0,90,1970,Melbourne City Council,-37.7937,144.9295,Northern Metropolitan,5263
Kensington,111/18 Bent St,2,u,631090,S,Alexkarbon,27/06/2016,4.2,3031,2,2,1,2136,94,2012,Melbourne City Council,-37.7956,144.935,Northern Metropolitan,5263
Kensington,308/71 Henry St,2,u,,W,Pagan,27/06/2016,4.2,3031,2,2,1,0,,,Melbourne City Council,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,10/2 Howlett St,2,u,410000,PI,Rendina,27/06/2016,4.2,3031,2,1,1,0,86,2000,Melbourne City Council,-37.7897,144.9228,Northern Metropolitan,5263
Kensington,703/70 Speakmen St,2,u,370000,VB,Brad,27/06/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,301/84 Altona St,2,u,425000,S,Rendina,27/11/2016,4.2,3031,2,1,1,0,59,2006,Melbourne City Council,-37.7966,144.9254,Northern Metropolitan,5263
Kensington,302/18 Bent St,2,u,,SP,Nelson,27/11/2016,4.2,3031,2,1,1,0,,,Melbourne City Council,-37.7956,144.935,Northern Metropolitan,5263
Kensington,68 Hardiman St,2,h,1211000,SP,Nelson,27/11/2016,4.2,3031,2,1,1,183,,,Melbourne City Council,-37.7959,144.9342,Northern Metropolitan,5263
Kensington,8/37 Kensington Rd,2,u,506000,SP,Sweeney,27/11/2016,4.2,3031,2,1,1,0,,,Melbourne City Council,-37.7952,144.9262,Northern Metropolitan,5263
Kensington,64 Hardiman St,2,h,806000,S,Alexkarbon,28/05/2016,4.2,3031,2,1,1,173,,,Melbourne City Council,-37.7959,144.9341,Northern Metropolitan,5263
Kensington,4 Lascelles Sq,4,t,,W,YPA,28/05/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,379 Racecourse Rd,1,t,387500,S,Nelson,28/05/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,203/60 Speakmen St,1,u,330000,SP,Nelson,28/05/2016,4.2,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,61 Willis St,3,h,829000,S,Nelson,28/05/2016,4.2,3031,2,2,2,84,,,Melbourne City Council,-37.7935,144.9187,Northern Metropolitan,5263
Kensington,10 Mulgrave St,2,h,786000,S,Biggin,28/08/2016,4.2,3031,2,1,0,149,,,Melbourne City Council,-37.7908,144.9309,Northern Metropolitan,5263
Kensington,208/86 Altona St,2,u,458000,S,Rendina,30/07/2016,4.2,3031,1,1,1,0,,,Melbourne City Council,-37.7966,144.9254,Northern Metropolitan,5263
